delivery_time_days,review_score,total_order_value
16.0,5.0,111.32
14.0,4.0,48.54
14.0,5.0,32.24
37.0,1.0,94.58
8.0,5.0,530.27
20.0,5.0,86.93
17.0,5.0,55.69
7.0,5.0,78.91
16.0,5.0,78.2
3.0,5.0,56.44
16.0,5.0,33.0
8.0,5.0,27.42
12.0,5.0,34.089999999999996
54.0,1.0,66.69
22.0,2.0,175.87
5.0,5.0,300.06
5.0,5.0,54.71
5.0,5.0,54.71
27.0,1.0,52.22
13.0,5.0,50.01
6.0,5.0,240.6
6.0,5.0,240.6
14.0,5.0,619.44
28.0,5.0,419.06
5.0,4.0,40.48
7.0,5.0,182.84
67.0,1.0,81.21000000000001
67.0,1.0,81.21000000000001
7.0,5.0,109.72
5.0,5.0,85.14
16.0,5.0,274.82
11.0,5.0,183.79
2.0,5.0,37.39
9.0,3.0,58.739999999999995
24.0,5.0,207.08
8.0,5.0,64.46
6.0,1.0,79.31
6.0,1.0,187.96
17.0,4.0,184.92
12.0,5.0,98.45
7.0,1.0,86.99000000000001
16.0,4.0,88.34
10.0,5.0,57.33
10.0,5.0,57.33
2.0,1.0,118.48
2.0,1.0,89.67
17.0,5.0,165.79000000000002
6.0,5.0,40.27
2.0,5.0,183.73
14.0,5.0,174.68
6.0,1.0,66.42999999999999
24.0,5.0,114.44
4.0,4.0,98.26
15.0,5.0,84.62
13.0,4.0,288.88
9.0,1.0,49.09
9.0,1.0,49.09
6.0,5.0,158.43
4.0,4.0,37.37
12.0,5.0,139.61
10.0,5.0,188.03
8.0,5.0,113.62
12.0,4.0,115.15
4.0,5.0,47.77
7.0,4.0,22.29
1.0,5.0,35.36
12.0,5.0,175.07999999999998
6.0,3.0,40.84
11.0,5.0,174.74
6.0,5.0,19.39
16.0,5.0,45.09
16.0,5.0,45.09
16.0,5.0,40.09
16.0,5.0,40.09
10.0,5.0,65.1
3.0,5.0,124.42
10.0,4.0,45.099999999999994
9.0,5.0,163.13
9.0,5.0,72.86
16.0,5.0,158.65
12.0,1.0,45.03
4.0,5.0,20.38
41.0,3.0,32.33
14.0,5.0,63.6
7.0,5.0,115.25
15.0,5.0,18.76
19.0,1.0,69.32
8.0,5.0,112.27
18.0,5.0,180.22
14.0,4.0,238.44
10.0,5.0,76.03
6.0,3.0,284.03999999999996
6.0,5.0,284.03999999999996
6.0,5.0,756.91
17.0,3.0,113.71
24.0,1.0,176.09
24.0,1.0,176.09
17.0,2.0,475.97
8.0,5.0,65.22999999999999
8.0,5.0,57.79
6.0,4.0,111.8
24.0,4.0,126.81
24.0,4.0,126.81
20.0,5.0,132.07999999999998
12.0,1.0,185.05
7.0,5.0,201.57
7.0,3.0,40.01
16.0,5.0,51.22
16.0,1.0,117.83
16.0,1.0,117.83
16.0,1.0,117.83
16.0,1.0,117.84
14.0,4.0,36.35
4.0,5.0,103.93
13.0,4.0,148.2
13.0,5.0,72.14
14.0,4.0,137.45000000000002
10.0,5.0,73.41
14.0,5.0,204.98
17.0,3.0,67.92
15.0,5.0,59.4
9.0,1.0,39.52
15.0,5.0,85.22999999999999
11.0,5.0,143.82
6.0,3.0,26.39
14.0,5.0,138.05
4.0,5.0,32.629999999999995
2.0,5.0,107.75
7.0,5.0,220.28
29.0,2.0,75.16
7.0,5.0,106.39
13.0,5.0,27.1
13.0,5.0,27.1
24.0,1.0,96.93
12.0,5.0,258.56
12.0,1.0,65.55
8.0,4.0,32.37
13.0,4.0,93.65
9.0,5.0,105.99
6.0,5.0,187.63
17.0,3.0,102.96
1.0,4.0,81.01
12.0,4.0,34.0
23.0,4.0,541.6
23.0,4.0,541.6
7.0,5.0,36.15
16.0,5.0,72.43
7.0,5.0,97.43
11.0,5.0,132.6
29.0,3.0,150.08999999999995
24.0,1.0,141.48
5.0,4.0,94.4
12.0,5.0,80.87
11.0,3.0,44.09
22.0,5.0,125.13
1.0,5.0,177.27
6.0,5.0,24.75
11.0,4.0,127.92
9.0,5.0,118.46
8.0,5.0,682.98
6.0,3.0,102.03
9.0,4.0,38.18
9.0,4.0,195.0
9.0,4.0,195.0
9.0,4.0,195.0
4.0,3.0,123.82
2.0,5.0,99.43
7.0,4.0,167.01999999999998
10.0,5.0,96.69
7.0,5.0,16.78
15.0,4.0,54.23
15.0,4.0,54.23
13.0,5.0,27.07
15.0,5.0,46.48
10.0,5.0,258.23
6.0,5.0,287.27
13.0,5.0,83.32
2.0,5.0,56.78
8.0,5.0,44.8
8.0,5.0,44.8
8.0,5.0,29.44
14.0,3.0,114.18
14.0,5.0,247.21
11.0,4.0,118.93
36.0,5.0,205.57
8.0,5.0,134.2
35.0,1.0,224.17
12.0,4.0,300.56
14.0,4.0,249.84
15.0,5.0,163.91
15.0,5.0,163.91
42.0,5.0,161.42000000000002
11.0,5.0,185.9
12.0,4.0,69.54
18.0,3.0,76.66
18.0,3.0,76.66
9.0,5.0,153.99
6.0,3.0,195.0
1.0,5.0,57.77
38.0,1.0,93.22
16.0,5.0,127.13
6.0,5.0,45.89
6.0,5.0,71.02
23.0,2.0,112.45
8.0,5.0,58.69
9.0,3.0,171.85
2.0,5.0,106.05
7.0,5.0,73.16
7.0,5.0,73.16
12.0,4.0,116.03
12.0,4.0,116.03
5.0,3.0,56.85
2.0,5.0,175.67000000000002
10.0,2.0,190.47
10.0,2.0,190.47
14.0,4.0,28.07
16.0,4.0,107.01
10.0,3.0,40.1
13.0,5.0,727.17
9.0,5.0,139.99
6.0,4.0,126.69
18.0,5.0,72.99000000000001
23.0,5.0,91.86
7.0,4.0,30.839999999999996
7.0,4.0,30.839999999999996
8.0,5.0,37.0
11.0,5.0,90.99
11.0,4.0,77.57
26.0,5.0,38.78
9.0,5.0,204.55
9.0,5.0,162.03
8.0,5.0,37.77
6.0,5.0,258.33
6.0,5.0,258.33
11.0,5.0,173.53
6.0,5.0,42.27
6.0,5.0,42.27
6.0,5.0,42.27
12.0,5.0,242.02
4.0,5.0,167.59
19.0,5.0,76.08
6.0,5.0,174.74
12.0,4.0,33.95
4.0,5.0,44.239999999999995
7.0,3.0,89.7
35.0,1.0,38.09
18.0,5.0,145.66
8.0,4.0,333.51
4.0,5.0,108.17
8.0,5.0,282.74
12.0,5.0,49.3
8.0,4.0,76.21000000000001
12.0,4.0,38.75
5.0,5.0,209.12
4.0,4.0,127.02
20.0,4.0,116.45
4.0,5.0,107.59
12.0,5.0,61.23
8.0,4.0,68.43
4.0,3.0,96.81
4.0,5.0,160.46
12.0,5.0,84.45
11.0,5.0,151.07
27.0,1.0,19.85
6.0,5.0,59.43
3.0,5.0,400.85
9.0,4.0,93.3
9.0,5.0,79.24000000000001
9.0,1.0,27.29
9.0,1.0,167.63
13.0,4.0,356.36
13.0,5.0,67.93
34.0,1.0,195.36
6.0,5.0,60.95
25.0,1.0,46.53
7.0,4.0,206.39
14.0,5.0,175.33
66.0,1.0,136.18
7.0,5.0,301.16
2.0,5.0,42.5
28.0,3.0,117.85
10.0,4.0,29.47
8.0,5.0,97.79
20.0,5.0,58.8
3.0,4.0,104.11
15.0,4.0,60.53
7.0,5.0,162.5
8.0,5.0,74.13
6.0,5.0,64.1
1.0,5.0,35.839999999999996
8.0,5.0,93.28
7.0,5.0,60.01
8.0,4.0,137.73000000000002
9.0,5.0,120.68
8.0,5.0,62.91
17.0,5.0,114.57
17.0,5.0,114.57
2.0,5.0,36.78
8.0,1.0,104.74
8.0,1.0,163.37
8.0,1.0,104.74
6.0,5.0,51.2
2.0,5.0,47.64
11.0,5.0,61.79
13.0,5.0,72.05
11.0,5.0,27.299999999999997
22.0,2.0,97.87
12.0,5.0,50.32
8.0,5.0,227.38
4.0,5.0,40.59
15.0,5.0,592.42
7.0,1.0,103.87
3.0,4.0,34.85
3.0,4.0,34.85
7.0,5.0,79.2
23.0,5.0,198.66000000000005
4.0,5.0,199.15
4.0,5.0,163.48
8.0,5.0,42.69
8.0,4.0,112.24
10.0,5.0,82.82
11.0,4.0,247.48
7.0,5.0,149.04000000000002
3.0,4.0,42.01
8.0,1.0,65.0
7.0,4.0,116.74
15.0,5.0,203.08
7.0,5.0,30.1
9.0,5.0,67.81
4.0,5.0,43.89
11.0,2.0,413.29
6.0,5.0,145.9
5.0,5.0,242.1
8.0,5.0,43.86
12.0,5.0,178.27
14.0,5.0,86.15
23.0,1.0,23.68
3.0,5.0,57.29
9.0,1.0,61.75
24.0,4.0,219.79
26.0,1.0,1039.74
13.0,4.0,82.87
35.0,1.0,114.04
4.0,5.0,147.15
22.0,5.0,55.62
2.0,1.0,93.01
14.0,1.0,173.77
13.0,3.0,99.06
11.0,3.0,90.13
8.0,5.0,77.9
8.0,5.0,77.9
8.0,5.0,77.9
10.0,5.0,238.69
5.0,5.0,30.09
12.0,1.0,53.3
9.0,5.0,39.34
8.0,4.0,205.97
8.0,4.0,205.97
14.0,5.0,173.23000000000002
17.0,5.0,482.71
25.0,4.0,194.12
9.0,5.0,40.77
17.0,2.0,28.42
18.0,1.0,59.77
18.0,1.0,59.77
6.0,5.0,104.93
6.0,5.0,94.55
11.0,5.0,133.85
13.0,5.0,88.25
10.0,5.0,105.41
5.0,5.0,84.64999999999999
5.0,5.0,46.34
13.0,3.0,138.07999999999998
15.0,5.0,151.74
9.0,4.0,62.78
12.0,1.0,132.46
14.0,5.0,148.53
11.0,5.0,47.17
11.0,5.0,50.43000000000001
21.0,3.0,227.38
8.0,5.0,372.07
20.0,2.0,28.05
20.0,2.0,39.64
8.0,3.0,40.23
4.0,5.0,57.27
8.0,3.0,80.41000000000001
8.0,3.0,96.8
9.0,5.0,204.34
15.0,5.0,603.03
7.0,5.0,175.32
18.0,5.0,143.02
18.0,5.0,1333.25
6.0,5.0,202.83
5.0,5.0,157.36
15.0,4.0,39.23
10.0,4.0,61.01
7.0,4.0,69.23
4.0,5.0,32.7
74.0,1.0,36.61
5.0,5.0,47.28
5.0,5.0,47.28
5.0,5.0,47.28
5.0,2.0,182.14
13.0,5.0,163.68
3.0,5.0,83.78999999999999
37.0,1.0,181.6
6.0,4.0,128.17
7.0,5.0,17.69
6.0,5.0,143.66
13.0,5.0,128.45999999999998
6.0,1.0,74.00999999999999
6.0,1.0,64.00999999999999
7.0,1.0,217.37
5.0,5.0,54.29
10.0,5.0,90.88
10.0,5.0,90.88
18.0,5.0,158.76
10.0,5.0,83.15
22.0,3.0,121.1
5.0,4.0,382.42
1.0,5.0,82.39
6.0,5.0,73.18
12.0,4.0,67.5
21.0,5.0,65.1
9.0,3.0,178.59
16.0,3.0,461.8
30.0,5.0,77.73
5.0,5.0,272.04
6.0,4.0,33.989999999999995
13.0,4.0,64.05
13.0,1.0,97.13
13.0,1.0,97.13
7.0,5.0,367.2
11.0,5.0,107.32
23.0,1.0,34.72
23.0,1.0,34.72
52.0,3.0,218.72
2.0,5.0,45.86
14.0,4.0,187.76
17.0,3.0,32.41
26.0,1.0,298.2
17.0,5.0,343.4
15.0,5.0,127.09
10.0,5.0,44.08
5.0,5.0,102.64
14.0,1.0,103.07
7.0,5.0,67.46
17.0,3.0,123.18
4.0,4.0,148.15
12.0,3.0,178.27
15.0,4.0,170.3
13.0,1.0,219.0
5.0,4.0,46.53
10.0,3.0,81.28
5.0,5.0,129.41
5.0,4.0,162.62
16.0,4.0,482.72
10.0,5.0,61.1
16.0,4.0,29.22
6.0,5.0,99.8
19.0,4.0,102.64
23.0,5.0,111.72
11.0,4.0,73.09
5.0,5.0,66.65
11.0,4.0,46.69
20.0,5.0,224.87
7.0,5.0,218.21
3.0,3.0,101.14
9.0,5.0,139.62
11.0,3.0,103.78
24.0,3.0,32.42
9.0,5.0,259.6
15.0,5.0,41.379999999999995
13.0,5.0,234.15
52.0,1.0,221.64
13.0,5.0,61.6
4.0,5.0,327.7
5.0,5.0,99.52
37.0,1.0,48.129999999999995
13.0,4.0,236.29
8.0,5.0,132.95000000000002
9.0,5.0,75.67999999999999
24.0,1.0,163.29000000000002
2.0,5.0,63.6
7.0,5.0,39.75
17.0,5.0,37.0
15.0,4.0,95.02
6.0,5.0,172.5
3.0,5.0,24.06
5.0,3.0,91.21
4.0,5.0,43.71
5.0,5.0,58.379999999999995
25.0,5.0,470.14
4.0,5.0,162.14
4.0,5.0,221.11
11.0,4.0,71.50999999999999
11.0,4.0,71.50999999999999
8.0,3.0,95.3
5.0,4.0,69.18
16.0,5.0,49.010000000000005
22.0,4.0,121.39
9.0,5.0,82.88
6.0,1.0,47.68
9.0,5.0,194.97
2.0,5.0,36.46
10.0,1.0,182.91
6.0,3.0,53.760000000000005
12.0,3.0,152.72
13.0,5.0,314.53000000000003
9.0,3.0,35.0
14.0,4.0,35.04
19.0,5.0,38.62
19.0,5.0,38.62
23.0,5.0,65.0
15.0,5.0,41.93
4.0,4.0,38.78
2.0,5.0,42.58
7.0,5.0,172.62
38.0,5.0,183.62
38.0,5.0,183.62
6.0,5.0,39.61
14.0,5.0,95.8
3.0,5.0,30.72
7.0,5.0,113.65
10.0,1.0,809.6999999999999
10.0,1.0,809.6999999999999
22.0,4.0,82.88
32.0,1.0,59.09
21.0,5.0,179.8
5.0,5.0,14.06
14.0,4.0,65.0
8.0,5.0,225.01
11.0,5.0,195.7
5.0,5.0,40.27
19.0,3.0,137.52
12.0,4.0,87.94
10.0,5.0,22.86
10.0,5.0,148.15
27.0,1.0,67.83
27.0,1.0,67.83
9.0,5.0,177.25
3.0,5.0,67.57
20.0,4.0,48.22
3.0,5.0,119.11
3.0,5.0,119.11
10.0,5.0,136.18
10.0,5.0,136.18
38.0,5.0,115.11
15.0,5.0,219.21
2.0,4.0,26.38
15.0,4.0,121.19
5.0,5.0,713.7
26.0,5.0,462.02
16.0,2.0,778.47
10.0,5.0,91.95
17.0,3.0,177.49
14.0,5.0,245.04
16.0,3.0,126.99
23.0,1.0,35.7
6.0,3.0,33.269999999999996
10.0,4.0,39.25
30.0,5.0,212.61
4.0,5.0,36.75
4.0,5.0,67.67999999999999
5.0,5.0,216.1
11.0,5.0,35.75
15.0,5.0,72.93
20.0,5.0,158.54
13.0,5.0,147.15
16.0,4.0,225.31
12.0,5.0,51.67
13.0,5.0,131.61
12.0,5.0,65.09
7.0,4.0,1755.21
12.0,1.0,710.48
8.0,5.0,58.37
8.0,5.0,67.07
3.0,5.0,40.86
7.0,5.0,64.94
16.0,2.0,332.48
20.0,4.0,89.92999999999999
10.0,5.0,171.64
10.0,5.0,171.64
10.0,5.0,171.64
10.0,5.0,171.64
10.0,5.0,171.64
10.0,5.0,171.64
9.0,4.0,79.11
16.0,2.0,60.42
11.0,5.0,51.86
2.0,5.0,56.6
16.0,1.0,323.96
4.0,5.0,63.33
7.0,5.0,40.1
20.0,5.0,99.9
2.0,3.0,21.77
2.0,3.0,21.77
11.0,3.0,732.68
3.0,4.0,37.62
3.0,4.0,37.62
6.0,5.0,99.52
20.0,1.0,64.13
9.0,5.0,231.26
25.0,4.0,147.66
15.0,4.0,106.3
7.0,5.0,238.7
4.0,5.0,22.29
16.0,5.0,44.09
33.0,4.0,35.86
31.0,3.0,104.85
23.0,4.0,335.77
12.0,5.0,175.82
18.0,4.0,81.12
7.0,5.0,194.5
44.0,1.0,165.51
16.0,5.0,27.380000000000003
4.0,5.0,119.33
17.0,1.0,47.77
12.0,1.0,170.28
21.0,4.0,48.27
21.0,4.0,48.27
19.0,1.0,215.05
7.0,4.0,161.05
3.0,5.0,246.4
3.0,5.0,182.84
24.0,1.0,31.270000000000003
12.0,5.0,63.86
12.0,5.0,688.24
15.0,5.0,71.14
10.0,5.0,295.72
9.0,5.0,79.50999999999999
4.0,5.0,99.2
18.0,3.0,46.129999999999995
9.0,1.0,67.44
3.0,5.0,545.51
9.0,5.0,90.28
5.0,5.0,131.32
10.0,5.0,40.09
14.0,5.0,32.1
14.0,4.0,152.39
10.0,3.0,33.13
12.0,5.0,74.36
15.0,5.0,680.26
6.0,4.0,196.29
9.0,5.0,318.97
4.0,5.0,109.48
4.0,5.0,109.48
21.0,5.0,56.09
28.0,2.0,60.42
13.0,5.0,273.56
9.0,5.0,84.14
4.0,5.0,133.4
13.0,4.0,128.08
7.0,4.0,431.92
9.0,5.0,62.53
8.0,5.0,64.51
2.0,1.0,278.65
21.0,5.0,29.69
31.0,4.0,1040.01
17.0,5.0,95.67
11.0,5.0,58.22
11.0,5.0,58.22
11.0,5.0,58.22
11.0,4.0,217.96
8.0,4.0,216.15
6.0,5.0,124.98
7.0,5.0,20.55
5.0,4.0,181.41
35.0,1.0,100.64
35.0,1.0,100.64
35.0,1.0,100.64
35.0,1.0,100.64
32.0,1.0,237.3
15.0,1.0,107.07
17.0,5.0,388.25
13.0,1.0,131.95000000000002
10.0,4.0,69.27000000000001
14.0,5.0,938.93
6.0,5.0,128.59
1.0,4.0,44.64
25.0,3.0,174.04000000000002
6.0,5.0,979.45
8.0,5.0,320.09999999999997
1.0,5.0,258.9
8.0,5.0,287.64
13.0,4.0,55.629999999999995
13.0,4.0,55.629999999999995
13.0,4.0,65.62
13.0,4.0,65.62
16.0,5.0,327.28
17.0,5.0,84.82000000000001
17.0,5.0,84.82000000000001
10.0,4.0,38.59
15.0,5.0,55.790000000000006
8.0,5.0,447.68
10.0,1.0,97.63
26.0,4.0,105.24
7.0,5.0,118.19
6.0,4.0,109.41
26.0,4.0,556.09
13.0,5.0,69.37
15.0,4.0,123.18
3.0,5.0,143.38
3.0,5.0,143.38
3.0,4.0,57.29
11.0,4.0,139.33
9.0,5.0,183.6
10.0,5.0,28.43
11.0,4.0,266.11
5.0,1.0,267.12
10.0,5.0,196.32
6.0,5.0,51.23
11.0,5.0,86.83000000000001
11.0,5.0,86.83000000000001
11.0,5.0,86.83000000000001
11.0,5.0,86.83000000000001
13.0,5.0,73.06
12.0,5.0,64.1
9.0,5.0,50.09
9.0,5.0,50.09
1.0,4.0,66.66
17.0,4.0,812.85
2.0,5.0,82.98
5.0,4.0,93.3
13.0,5.0,215.14
15.0,4.0,44.24
19.0,3.0,37.03
4.0,5.0,1239.94
4.0,5.0,132.03
9.0,2.0,66.44
4.0,5.0,49.54
23.0,4.0,207.27
10.0,3.0,57.43
15.0,5.0,573.78
37.0,5.0,77.57
5.0,5.0,104.2
11.0,5.0,77.28
7.0,1.0,213.81
16.0,4.0,44.59
8.0,5.0,122.76
8.0,4.0,64.0
11.0,1.0,53.0
11.0,5.0,150.92000000000002
4.0,1.0,105.95
4.0,1.0,53.42
4.0,1.0,25.7
7.0,5.0,50.59
7.0,5.0,50.59
17.0,5.0,281.3
6.0,5.0,43.17
7.0,4.0,127.41
10.0,5.0,73.03
13.0,4.0,77.16
19.0,5.0,130.11
8.0,3.0,84.22999999999999
8.0,3.0,84.22999999999999
12.0,1.0,1019.99
12.0,5.0,99.79
14.0,5.0,132.24
11.0,2.0,92.57
11.0,2.0,92.57
6.0,5.0,69.97
6.0,5.0,69.97
28.0,5.0,1381.83
9.0,4.0,106.6
4.0,1.0,126.25
4.0,1.0,153.25
9.0,5.0,56.15
7.0,5.0,117.23
3.0,3.0,71.63
10.0,5.0,65.09
6.0,5.0,25.78
33.0,4.0,224.13
33.0,4.0,224.13
33.0,4.0,224.13
33.0,4.0,224.13
33.0,4.0,224.13
33.0,4.0,224.13
7.0,3.0,186.57
7.0,3.0,91.08
16.0,3.0,257.04
11.0,5.0,32.21
19.0,5.0,134.89
5.0,4.0,92.68
7.0,5.0,71.53
9.0,5.0,31.79
16.0,4.0,329.2
32.0,1.0,37.01
4.0,5.0,76.78
6.0,5.0,123.53
22.0,5.0,349.74
30.0,3.0,87.94
2.0,5.0,30.38
17.0,5.0,129.43
7.0,5.0,25.75
7.0,5.0,21.75
8.0,5.0,440.4899999999999
6.0,1.0,14.7
6.0,1.0,14.7
6.0,1.0,14.7
6.0,1.0,14.7
6.0,1.0,217.33
10.0,5.0,45.69
7.0,5.0,125.12
9.0,3.0,60.42
5.0,5.0,30.22
38.0,1.0,96.32
5.0,4.0,93.63
11.0,4.0,50.510000000000005
10.0,5.0,53.9
8.0,5.0,57.07
9.0,5.0,50.39
6.0,5.0,77.75
28.0,1.0,76.75999999999999
16.0,5.0,105.28
9.0,5.0,77.28
9.0,5.0,64.94000000000001
9.0,5.0,77.27000000000001
9.0,5.0,84.04
6.0,5.0,115.81
20.0,4.0,439.72
7.0,5.0,94.74
12.0,3.0,130.65
15.0,5.0,636.21
8.0,5.0,42.46
9.0,1.0,30.09
9.0,5.0,290.37
2.0,5.0,21.36
8.0,5.0,142.48
5.0,5.0,78.27
12.0,4.0,143.5
18.0,5.0,75.53
4.0,4.0,119.05
17.0,5.0,90.25
11.0,5.0,511.32
3.0,5.0,107.25
13.0,5.0,123.18
23.0,5.0,222.68
5.0,4.0,101.63
24.0,5.0,68.65
21.0,5.0,30.48
10.0,5.0,143.41
7.0,5.0,118.35
11.0,3.0,172.53
16.0,5.0,66.17
16.0,5.0,66.17
6.0,1.0,64.1
3.0,5.0,1738.17
8.0,1.0,119.28
8.0,1.0,119.28
12.0,1.0,258.08
10.0,5.0,73.49
19.0,5.0,1007.36
4.0,4.0,79.59
8.0,5.0,115.45
6.0,5.0,122.43
13.0,4.0,50.15
13.0,4.0,50.15
16.0,5.0,51.32
16.0,5.0,51.32
2.0,5.0,214.46
4.0,5.0,57.77
20.0,5.0,160.51
25.0,2.0,434.24
3.0,3.0,93.95
7.0,3.0,44.12
7.0,3.0,44.12
7.0,3.0,37.01
3.0,5.0,52.27
6.0,5.0,58.41
10.0,5.0,43.95
23.0,5.0,99.95
6.0,5.0,31.79
20.0,4.0,128.61
16.0,5.0,100.24
11.0,4.0,43.010000000000005
15.0,5.0,38.0
16.0,5.0,76.28999999999999
16.0,5.0,76.28999999999999
11.0,5.0,145.56
14.0,5.0,46.22
6.0,5.0,73.14
6.0,5.0,553.72
8.0,3.0,70.75
3.0,4.0,42.51
20.0,5.0,123.82
11.0,5.0,67.23
15.0,4.0,175.77
11.0,5.0,50.23
10.0,5.0,298.98999999999995
2.0,5.0,249.16
11.0,4.0,163.26
11.0,5.0,243.95
16.0,5.0,226.93
10.0,4.0,134.04
7.0,5.0,22.33
7.0,5.0,22.33
7.0,5.0,22.33
7.0,5.0,22.33
7.0,5.0,22.33
7.0,5.0,22.33
12.0,5.0,157.73999999999998
11.0,5.0,54.09
12.0,4.0,59.09
5.0,5.0,73.4
7.0,5.0,55.1
10.0,5.0,818.6899999999999
22.0,5.0,41.03
22.0,5.0,41.03
3.0,5.0,27.39
32.0,5.0,27.6
15.0,5.0,146.71
4.0,5.0,389.6
15.0,5.0,77.89
1.0,5.0,203.15
6.0,5.0,115.07
13.0,5.0,36.09
13.0,5.0,36.09
33.0,1.0,122.47
47.0,1.0,643.84
1.0,5.0,58.16
5.0,5.0,79.53
7.0,4.0,92.9
4.0,5.0,167.88
6.0,5.0,105.38
12.0,3.0,162.68
8.0,4.0,232.29
10.0,5.0,59.09
5.0,5.0,74.16
16.0,5.0,167.14
12.0,3.0,919.38
15.0,5.0,67.05
15.0,5.0,67.05
15.0,5.0,67.05
4.0,4.0,47.900000000000006
28.0,5.0,819.35
2.0,5.0,228.69
2.0,5.0,228.69
15.0,1.0,98.34
8.0,5.0,133.48000000000002
39.0,1.0,127.21
26.0,5.0,155.19
8.0,5.0,96.09
11.0,5.0,123.03
14.0,3.0,150.98
23.0,2.0,158.3
5.0,5.0,21.48
8.0,5.0,39.09
5.0,3.0,62.01
6.0,5.0,133.18
25.0,5.0,222.87
4.0,5.0,22.34
12.0,5.0,176.47
20.0,5.0,25.51
20.0,5.0,25.51
18.0,4.0,102.66
8.0,4.0,43.27
10.0,4.0,126.23
10.0,5.0,26.83
6.0,5.0,103.69
7.0,5.0,70.42
7.0,5.0,66.22
10.0,3.0,80.69999999999999
19.0,1.0,112.11
9.0,4.0,95.29
9.0,5.0,95.29
8.0,4.0,201.96
9.0,4.0,73.25
9.0,4.0,73.25
9.0,4.0,73.25
9.0,4.0,73.25
14.0,5.0,151.29
7.0,5.0,42.01
7.0,5.0,42.01
6.0,4.0,69.94000000000001
6.0,4.0,105.33
11.0,1.0,63.27
11.0,1.0,63.27
32.0,5.0,592.49
16.0,4.0,86.92
17.0,5.0,106.11
4.0,5.0,37.77
1.0,5.0,31.91
12.0,3.0,45.0
7.0,5.0,31.11
12.0,3.0,58.36
10.0,5.0,76.66
6.0,5.0,24.89
37.0,1.0,76.86
5.0,5.0,45.8
7.0,5.0,189.96
9.0,5.0,64.09
6.0,5.0,48.83
6.0,5.0,48.83
9.0,1.0,53.62
14.0,5.0,77.16
9.0,5.0,194.5
9.0,3.0,86.02000000000001
14.0,4.0,499.29
14.0,4.0,499.29
4.0,5.0,69.64
4.0,5.0,69.64
4.0,5.0,69.64
5.0,5.0,73.8
14.0,5.0,211.83
16.0,5.0,145.57
4.0,5.0,102.0
10.0,5.0,1690.95
3.0,4.0,188.94
10.0,4.0,107.78
6.0,4.0,32.0
3.0,4.0,208.08
8.0,3.0,101.1
14.0,4.0,35.0
7.0,1.0,180.22
7.0,1.0,86.43
7.0,1.0,86.43
5.0,5.0,122.87
7.0,4.0,428.52
5.0,4.0,542.66
9.0,5.0,47.8
7.0,4.0,113.42
7.0,5.0,67.36
4.0,5.0,141.52
11.0,1.0,38.8
11.0,1.0,38.8
2.0,4.0,21.77
9.0,4.0,82.5
12.0,5.0,118.17
2.0,5.0,118.43
17.0,4.0,231.86
23.0,5.0,72.83
23.0,5.0,72.83
23.0,5.0,72.83
33.0,1.0,72.84
4.0,5.0,25.67
6.0,4.0,35.14
7.0,5.0,71.72
13.0,4.0,77.97
9.0,5.0,77.89
9.0,4.0,31.75
3.0,4.0,46.48
8.0,5.0,109.81
8.0,4.0,209.06
19.0,3.0,69.41
2.0,5.0,85.41
4.0,3.0,132.03
10.0,5.0,180.71
5.0,4.0,140.22
7.0,4.0,123.01
11.0,5.0,82.7
5.0,4.0,113.15
22.0,5.0,153.22
13.0,5.0,54.0
20.0,4.0,56.489999999999995
11.0,5.0,130.0
21.0,5.0,44.53
8.0,5.0,249.4
6.0,1.0,47.900000000000006
25.0,5.0,43.09
13.0,5.0,28.09
6.0,5.0,32.53
30.0,1.0,94.3
22.0,5.0,133.49
22.0,5.0,322.96
14.0,4.0,94.3
3.0,5.0,40.86
3.0,5.0,40.86
5.0,5.0,71.62
12.0,4.0,158.55
40.0,3.0,35.0
7.0,5.0,114.69
5.0,4.0,204.08
15.0,5.0,80.2
14.0,5.0,42.12
3.0,5.0,104.84
26.0,3.0,74.05
7.0,1.0,76.65
36.0,1.0,55.0
5.0,5.0,32.18
15.0,5.0,105.57
22.0,4.0,818.12
16.0,5.0,62.01
8.0,5.0,23.42
7.0,4.0,192.66
29.0,1.0,61.129999999999995
22.0,3.0,20.6
7.0,5.0,80.67
6.0,5.0,56.39
17.0,5.0,86.83000000000001
17.0,5.0,86.83000000000001
17.0,5.0,86.83000000000001
2.0,5.0,62.77
31.0,1.0,164.1
8.0,4.0,128.57
8.0,4.0,44.42
24.0,4.0,26.799999999999997
24.0,4.0,26.799999999999997
24.0,4.0,26.799999999999997
24.0,4.0,26.799999999999997
10.0,4.0,32.449999999999996
5.0,5.0,167.51000000000002
13.0,5.0,175.9
4.0,5.0,613.84
6.0,4.0,48.71
28.0,1.0,78.36
20.0,5.0,262.16
15.0,5.0,80.94
27.0,1.0,163.92
6.0,5.0,104.71
9.0,1.0,58.129999999999995
20.0,5.0,842.4300000000001
15.0,5.0,146.02
14.0,5.0,40.129999999999995
14.0,5.0,40.129999999999995
7.0,5.0,26.75
1.0,4.0,57.77
9.0,4.0,132.49
9.0,5.0,113.15
9.0,5.0,32.37
18.0,5.0,105.28
19.0,4.0,46.69
18.0,5.0,137.6
15.0,5.0,1014.48
16.0,4.0,50.95
22.0,5.0,132.39
7.0,5.0,93.07
